split,dataset,query_id,group,depth,initial_f1,pre_f1,post_f1,observed_delta,resolved_count,unresolved_count,resolved_fraction,evidence_support_count,support_per_resolved,answer_token_count,answer_char_count,reasoning_progress_token_count,reasoning_progress_char_count,next_information_need_token_count,next_search_query_token_count,cot_step_count,cot_token_count,passage_count,unique_passage_ratio,unique_title_ratio,evidence_vocab_size,retrieval_score_mean,retrieval_score_max,retrieval_score_std,question_query_jaccard,question_answer_jaccard,answer_evidence_jaccard,query_evidence_jaccard,progress_evidence_jaccard,need_evidence_jaccard,support_evidence_jaccard,answer_support_jaccard,unresolved_query_jaccard,resolved_evidence_jaccard,unresolved_evidence_jaccard
allocator-development,hotpotqa,5ab3e8b3554299753aec59e4,hotpotqa::5ab3e8b3554299753aec59e4,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,4.0,21.0,43.0,330.0,16.0,7.0,1.0,43.0,6.0,1.0,1.0,136.0,42.55505266666667,46.4314,3.0064262658917067,0.08333333333333333,0.09523809523809523,0.029411764705882353,0.02877697841726619,0.16233766233766234,0.05555555555555555,0.6231884057971014,0.045454545454545456,0.1,0.09722222222222222,0.055944055944055944
allocator-development,hotpotqa,5ab3e8b3554299753aec59e4,hotpotqa::5ab3e8b3554299753aec59e4,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,4.0,21.0,31.0,202.0,20.0,8.0,2.0,55.0,11.0,1.0,1.0,204.0,37.98183854545454,46.4314,5.98784703049982,0.08,0.09523809523809523,0.0196078431372549,0.03414634146341464,0.08796296296296297,0.051643192488262914,0.4174757281553398,0.045454545454545456,0.3157894736842105,0.10047846889952153,0.0625
allocator-development,hotpotqa,5ab409c65542996a3a969ef2,hotpotqa::5ab409c65542996a3a969ef2,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2.0,2.0,1.0,7.0,52.0,425.0,30.0,12.0,1.0,52.0,6.0,1.0,1.0,124.0,74.986985,87.672295,5.9685623284967075,0.25,0.0,0.0,0.07086614173228346,0.15789473684210525,0.1323529411764706,0.0,0.0,0.4,0.0873015873015873,0.12213740458015267
allocator-development,hotpotqa,5ab409c65542996a3a969ef2,hotpotqa::5ab409c65542996a3a969ef2,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.0,1.0,1.0,7.0,43.0,323.0,17.0,12.0,2.0,65.0,11.0,1.0,1.0,206.0,61.26845390909091,87.672295,15.826584000042796,0.25,0.0,0.0,0.04807692307692308,0.09691629955947137,0.037209302325581395,0.11214953271028037,0.0,0.30434782608695654,0.09090909090909091,0.04672897196261682
allocator-development,hotpotqa,5ab41d2f5542991751b4d667,hotpotqa::5ab41d2f5542991751b4d667,1.0,0.4,0.4,0.2,-0.2,2.0,0.0,1.0,2.0,1.0,4.0,24.0,21.0,161.0,20.0,6.0,1.0,21.0,6.0,1.0,1.0,118.0,32.966585333333335,40.502594,3.5863998226564977,0.2727272727272727,0.2,0.0,0.05084745762711865,0.09448818897637795,0.06976744186046512,0.4166666666666667,0.0,0.0,0.05084745762711865,0.0
allocator-development,hotpotqa,5ab41d2f5542991751b4d667,hotpotqa::5ab41d2f5542991751b4d667,2.0,0.4,0.2,0.2,0.0,2.0,0.0,1.0,2.0,1.0,9.0,51.0,25.0,185.0,15.0,6.0,2.0,30.0,9.0,1.0,1.0,209.0,33.17653588888889,40.502594,3.003954850045426,0.2727272727272727,0.7,0.02830188679245283,0.023809523809523808,0.0684931506849315,0.027522935779816515,0.23696682464454977,0.08928571428571429,0.0,0.05660377358490566,0.0
allocator-development,hotpotqa,5ab42c30554299753aec5a46,hotpotqa::5ab42c30554299753aec5a46,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,7.0,35.0,283.0,18.0,4.0,1.0,35.0,6.0,1.0,1.0,102.0,32.98799983333333,37.354588,3.1282123444665864,0.15384615384615385,0.0,0.0,0.009523809523809525,0.0703125,0.061946902654867256,0.23076923076923078,0.0,0.125,0.0,0.08411214953271028
allocator-development,hotpotqa,5ab42c30554299753aec5a46,hotpotqa::5ab42c30554299753aec5a46,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,7.0,33.0,335.0,19.0,5.0,2.0,45.0,10.0,1.0,1.0,173.0,31.2790477,37.354588,3.271194598665327,0.14285714285714285,0.0,0.0,0.028901734104046242,0.06735751295336788,0.054945054945054944,0.2215909090909091,0.0,0.11764705882352941,0.0,0.0446927374301676
allocator-development,hotpotqa,5ab488665542990594ba9c52,hotpotqa::5ab488665542990594ba9c52,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,2.0,18.0,30.0,277.0,18.0,8.0,1.0,30.0,6.0,1.0,1.0,112.0,58.93845433333333,77.86951,10.18506602918153,0.3333333333333333,0.0,0.017857142857142856,0.061946902654867256,0.14516129032258066,0.13043478260869565,0.2719298245614035,0.06060606060606061,0.15384615384615385,0.06140350877192982,0.034782608695652174
allocator-development,hotpotqa,5ab488665542990594ba9c52,hotpotqa::5ab488665542990594ba9c52,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,18.0,35.0,304.0,16.0,8.0,2.0,40.0,10.0,1.0,1.0,182.0,53.470488,77.86951,10.379055977774058,0.3333333333333333,0.0,0.01098901098901099,0.04395604395604396,0.10152284263959391,0.07027027027027027,0.16847826086956522,0.06060606060606061,0.35714285714285715,0.08108108108108109,0.043243243243243246
allocator-development,hotpotqa,5ab492e85542991779162ce8,hotpotqa::5ab492e85542991779162ce8,1.0,0.8,0.8,0.8,0.0,3.0,1.0,0.75,3.0,1.0,2.0,13.0,43.0,382.0,27.0,7.0,1.0,43.0,6.0,1.0,1.0,170.0,48.56630416666667,65.91305,9.154937970331192,0.3076923076923077,0.0,0.011764705882352941,0.03508771929824561,0.13297872340425532,0.06486486486486487,0.31213872832369943,0.03508771929824561,0.1,0.09659090909090909,0.04519774011299435
allocator-development,hotpotqa,5ab492e85542991779162ce8,hotpotqa::5ab492e85542991779162ce8,2.0,0.8,0.8,0.8,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,2.0,13.0,42.0,391.0,28.0,9.0,2.0,46.0,9.0,1.0,1.0,228.0,45.70562,65.91305,8.834463217748395,0.5833333333333334,0.0,0.008771929824561403,0.034934497816593885,0.08870967741935484,0.06224066390041494,0.17391304347826086,0.047619047619047616,0.4444444444444444,0.06866952789699571,0.04700854700854701
allocator-development,hotpotqa,5ab507bf5542990594ba9ce0,hotpotqa::5ab507bf5542990594ba9ce0,1.0,0.2,0.2,0.13,-0.07,2.0,2.0,0.5,2.0,1.0,20.0,128.0,20.0,130.0,19.0,10.0,1.0,20.0,6.0,1.0,1.0,154.0,33.91394366666667,46.515053,6.398886305577549,0.46153846153846156,0.2608695652173913,0.12987012987012986,0.05128205128205128,0.03571428571428571,0.03592814371257485,0.14906832298136646,0.6451612903225806,0.06896551724137931,0.038461538461538464,0.023391812865497075
allocator-development,hotpotqa,5ab507bf5542990594ba9ce0,hotpotqa::5ab507bf5542990594ba9ce0,2.0,0.2,0.13,0.13,0.0,2.0,2.0,0.5,2.0,1.0,30.0,210.0,29.0,223.0,20.0,9.0,2.0,39.0,7.0,1.0,1.0,162.0,33.936801714285714,46.515053,5.924482138966932,0.38461538461538464,0.14705882352941177,0.18518518518518517,0.049079754601226995,0.032432432432432434,0.07058823529411765,0.6341463414634146,0.2830188679245283,0.5,0.10975609756097561,0.059880239520958084
allocator-development,hotpotqa,5ab539b05542997d4ad1f0d8,hotpotqa::5ab539b05542997d4ad1f0d8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,3.0,13.0,25.0,182.0,13.0,5.0,1.0,25.0,6.0,1.0,1.0,175.0,65.78220583333334,116.23614,24.881902955005604,0.09375,0.0,0.017142857142857144,0.011235955056179775,0.05263157894736842,0.0273224043715847,0.07386363636363637,0.21428571428571427,0.2222222222222222,0.01675977653631285,0.005555555555555556
allocator-development,hotpotqa,5ab539b05542997d4ad1f0d8,hotpotqa::5ab539b05542997d4ad1f0d8,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,3.0,13.0,24.0,193.0,12.0,8.0,2.0,30.0,11.0,1.0,1.0,242.0,49.486149181818185,116.23614,25.64423495276883,0.08571428571428572,0.0,0.012396694214876033,0.02880658436213992,0.0390625,0.024193548387096774,0.06072874493927125,0.15,0.2857142857142857,0.05714285714285714,0.024390243902439025
allocator-development,hotpotqa,5ab53ac6554299637185c51f,hotpotqa::5ab53ac6554299637185c51f,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,9.0,52.0,63.0,609.0,20.0,8.0,1.0,63.0,6.0,1.0,1.0,142.0,34.310109,37.26289,1.7198653508893262,0.4375,0.14285714285714285,0.06338028169014084,0.041666666666666664,0.18497109826589594,0.087248322147651,0.2222222222222222,0.2647058823529412,0.06666666666666667,0.0547945205479452,0.034482758620689655
allocator-development,hotpotqa,5ab53ac6554299637185c51f,hotpotqa::5ab53ac6554299637185c51f,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.4,2.0,1.0,9.0,52.0,53.0,457.0,16.0,8.0,2.0,75.0,9.0,1.0,1.0,157.0,33.69207433333333,37.26289,1.895182870771988,0.4375,0.14285714285714285,0.05732484076433121,0.050955414012738856,0.16666666666666666,0.07453416149068323,0.2389937106918239,0.225,0.35,0.15822784810126583,0.08641975308641975
allocator-development,hotpotqa,5ab562e65542992aa134a303,hotpotqa::5ab562e65542992aa134a303,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3.0,18.0,26.0,171.0,10.0,5.0,1.0,26.0,6.0,1.0,1.0,101.0,40.633334833333336,63.889812,10.417884444888726,0.058823529411764705,0.0,0.0297029702970297,0.04950495049504951,0.13392857142857142,0.08823529411764706,0.28431372549019607,0.1,0.4444444444444444,0.09803921568627451,0.04807692307692308
allocator-development,hotpotqa,5ab562e65542992aa134a303,hotpotqa::5ab562e65542992aa134a303,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,8.0,23.0,166.0,18.0,7.0,2.0,35.0,12.0,1.0,1.0,263.0,46.24408041666667,63.889812,10.302771848413556,0.05263157894736842,0.0,0.0038022813688212928,0.026615969581749048,0.06319702602230483,0.048507462686567165,0.09433962264150944,0.037037037037037035,0.0,0.057034220532319393,0.0
allocator-development,hotpotqa,5ab56d22554299488d4d9979,hotpotqa::5ab56d22554299488d4d9979,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,2.0,13.0,36.0,250.0,12.0,6.0,1.0,36.0,6.0,1.0,1.0,120.0,37.412587,52.750492,6.987104735255131,0.09090909090909091,0.0,0.016666666666666666,0.03278688524590164,0.14705882352941177,0.03937007874015748,0.09836065573770492,0.14285714285714285,0.45454545454545453,0.09090909090909091,0.04838709677419355
allocator-development,hotpotqa,5ab56d22554299488d4d9979,hotpotqa::5ab56d22554299488d4d9979,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,13.0,36.0,260.0,26.0,10.0,2.0,48.0,12.0,1.0,1.0,229.0,34.65221891666667,52.750492,5.718145906211302,0.5555555555555556,0.0,0.008733624454148471,0.043668122270742356,0.0995850622406639,0.0759493670886076,0.08860759493670886,0.06896551724137931,0.0,0.05150214592274678,0.0
allocator-development,hotpotqa,5ab582b45542992aa134a33b,hotpotqa::5ab582b45542992aa134a33b,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,11.0,20.0,163.0,21.0,11.0,1.0,20.0,6.0,1.0,1.0,179.0,43.06404116666667,68.2378,11.720957374471368,0.16,0.0,0.0111731843575419,0.061452513966480445,0.06989247311827956,0.07526881720430108,0.0,0.0,0.0,0.054945054945054944,0.0
allocator-development,hotpotqa,5ab582b45542992aa134a33b,hotpotqa::5ab582b45542992aa134a33b,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,11.0,22.0,154.0,14.0,5.0,2.0,27.0,9.0,1.0,1.0,197.0,46.22679911111111,69.9907,12.739529008361837,0.15,0.0,0.01015228426395939,0.025380710659898477,0.07352941176470588,0.02926829268292683,0.0,0.0,0.0,0.04522613065326633,0.0
allocator-development,hotpotqa,5ab59f7b554299488d4d9a00,hotpotqa::5ab59f7b554299488d4d9a00,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,3.0,21.0,30.0,246.0,10.0,8.0,1.0,30.0,6.0,1.0,1.0,88.0,40.47962916666667,52.787262,6.876248036829687,0.23809523809523808,0.0,0.03409090909090909,0.03225806451612903,0.11320754716981132,0.06521739130434782,0.1348314606741573,0.23076923076923078,0.3333333333333333,0.08695652173913043,0.05263157894736842
allocator-development,hotpotqa,5ab59f7b554299488d4d9a00,hotpotqa::5ab59f7b554299488d4d9a00,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,21.0,28.0,215.0,15.0,8.0,2.0,39.0,12.0,1.0,1.0,165.0,44.21545583333334,56.10268,6.871402509170875,0.23809523809523808,0.0,0.01818181818181818,0.048484848484848485,0.09659090909090909,0.04046242774566474,0.10179640718562874,0.15789473684210525,0.0,0.09696969696969697,0.0
allocator-development,hotpotqa,5ab5df60554299494045f096,hotpotqa::5ab5df60554299494045f096,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,8.0,25.0,203.0,11.0,6.0,1.0,25.0,6.0,1.0,1.0,164.0,129.66470266666667,191.99825,31.608935018383054,0.1111111111111111,0.0,0.006097560975609756,0.024096385542168676,0.10526315789473684,0.041666666666666664,0.0,0.0,0.0,0.12804878048780488,0.0
allocator-development,hotpotqa,5ab5df60554299494045f096,hotpotqa::5ab5df60554299494045f096,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.6666666666666666,1.0,8.0,24.0,195.0,16.0,7.0,2.0,25.0,12.0,1.0,1.0,231.0,85.876558,191.99825,49.21227291743673,0.10810810810810811,0.0,0.004329004329004329,0.017094017094017096,0.07142857142857142,0.037815126050420166,0.0,0.0,0.0,0.07234042553191489,0.0
allocator-development,hotpotqa,5ab63c725542995eadeeff8d,hotpotqa::5ab63c725542995eadeeff8d,1.0,0.29,0.29,0.29,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,3.0,18.0,31.0,212.0,16.0,8.0,1.0,31.0,6.0,1.0,1.0,90.0,63.508989,66.937126,3.90056623013386,0.21428571428571427,0.0,0.03333333333333333,0.0425531914893617,0.12037037037037036,0.08163265306122448,0.2857142857142857,0.1111111111111111,0.1111111111111111,0.17894736842105263,0.0625
allocator-development,hotpotqa,5ab63c725542995eadeeff8d,hotpotqa::5ab63c725542995eadeeff8d,2.0,0.29,0.29,0.2,-0.08999999999999997,1.0,1.0,0.5,1.0,1.0,3.0,18.0,41.0,312.0,16.0,8.0,2.0,51.0,7.0,1.0,1.0,106.0,62.70625442857143,66.937126,4.111839678033626,0.21428571428571427,0.0,0.02830188679245283,0.03636363636363636,0.12213740458015267,0.07017543859649122,0.1588785046728972,0.16666666666666666,0.2631578947368421,0.08411214953271028,0.06086956521739131
allocator-development,hotpotqa,5ab63e25554299110f2199ea,hotpotqa::5ab63e25554299110f2199ea,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,13.0,31.0,295.0,19.0,10.0,1.0,31.0,6.0,1.0,1.0,252.0,49.69135683333333,81.235214,14.111173960125624,0.07692307692307693,0.0,0.007936507936507936,0.03557312252964427,0.09266409266409266,0.04633204633204633,0.0,0.0,0.0,0.06349206349206349,0.0
allocator-development,hotpotqa,5ab63e25554299110f2199ea,hotpotqa::5ab63e25554299110f2199ea,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.5,2.0,13.0,32.0,306.0,19.0,9.0,2.0,34.0,11.0,1.0,1.0,369.0,54.14855854545455,81.235214,11.863301113448722,0.125,0.0,0.005420054200542005,0.021621621621621623,0.06648936170212766,0.0374331550802139,0.0,0.0,0.0,0.043243243243243246,0.0
allocator-development,hotpotqa,5ab67a5b55429954757d32e2,hotpotqa::5ab67a5b55429954757d32e2,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,7.0,27.0,240.0,12.0,6.0,1.0,27.0,6.0,1.0,1.0,200.0,36.6283735,46.670532,5.74768433685053,0.16666666666666666,0.0,0.005,0.019801980198019802,0.0861244019138756,0.024154589371980676,0.26732673267326734,0.017857142857142856,0.0,0.04926108374384237,0.0
allocator-development,hotpotqa,5ab67a5b55429954757d32e2,hotpotqa::5ab67a5b55429954757d32e2,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,7.0,23.0,167.0,12.0,6.0,2.0,27.0,12.0,1.0,1.0,277.0,32.99895441666667,46.670532,5.946787742709819,0.16666666666666666,0.0,0.0036101083032490976,0.017985611510791366,0.056338028169014086,0.02120141342756184,0.0,0.0,0.0,0.043010752688172046,0.0
allocator-development,hotpotqa,5ab69a17554299710c8d1ee0,hotpotqa::5ab69a17554299710c8d1ee0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,3.0,20.0,135.0,11.0,5.0,1.0,20.0,6.0,1.0,1.0,167.0,41.16878083333333,51.019394,5.946955048058526,0.25,0.0,0.005988023952095809,0.023809523809523808,0.0446927374301676,0.04093567251461988,0.05847953216374269,0.07142857142857142,0.14285714285714285,0.047619047619047616,0.022988505747126436
allocator-development,hotpotqa,5ab69a17554299710c8d1ee0,hotpotqa::5ab69a17554299710c8d1ee0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,4.0,2.0,1.0,3.0,34.0,249.0,18.0,8.0,2.0,39.0,12.0,1.0,1.0,249.0,39.99932966666667,51.019394,4.513712282750886,0.38461538461538464,0.0,0.004016064257028112,0.028,0.0599250936329588,0.051181102362204724,0.0,0.0,0.0,0.028,0.01968503937007874
allocator-development,hotpotqa,5ab69bd8554299710c8d1ee7,hotpotqa::5ab69bd8554299710c8d1ee7,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,13.0,14.0,101.0,12.0,7.0,1.0,14.0,6.0,1.0,1.0,127.0,55.601563999999996,73.67404,12.881900779367149,0.12,0.0,0.015748031496062992,0.03076923076923077,0.044444444444444446,0.03731343283582089,0.109375,0.13333333333333333,0.0,0.015384615384615385,0.0
allocator-development,hotpotqa,5ab69bd8554299710c8d1ee7,hotpotqa::5ab69bd8554299710c8d1ee7,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,13.0,19.0,140.0,12.0,7.0,2.0,20.0,11.0,1.0,1.0,219.0,44.79141809090909,73.67404,15.206404510220304,0.12,0.0,0.0091324200913242,0.02727272727272727,0.057777777777777775,0.022123893805309734,0.06363636363636363,0.13333333333333333,0.0,0.02727272727272727,0.0
allocator-development,hotpotqa,5ab6d5e455429954757d338e,hotpotqa::5ab6d5e455429954757d338e,1.0,1.0,1.0,0.5,-0.5,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,10.0,44.0,436.0,22.0,7.0,1.0,44.0,6.0,1.0,1.0,200.0,49.30660566666667,59.717262,5.418354480367222,0.6363636363636364,0.0,0.005,0.024752475247524754,0.08444444444444445,0.04225352112676056,0.07389162561576355,0.05555555555555555,0.5384615384615384,0.054455445544554455,0.03398058252427184
allocator-development,hotpotqa,5ab6d5e455429954757d338e,hotpotqa::5ab6d5e455429954757d338e,2.0,1.0,0.5,0.5,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,3.0,23.0,31.0,263.0,18.0,8.0,2.0,63.0,6.0,1.0,1.0,200.0,49.30660566666667,59.717262,5.418354480367222,0.46153846153846156,0.07692307692307693,0.015,0.024630541871921183,0.02666666666666667,0.0430622009569378,0.07425742574257425,0.17647058823529413,0.11538461538461539,0.058823529411764705,0.04739336492890995
allocator-development,hotpotqa,5ab6e8695542991d322236c9,hotpotqa::5ab6e8695542991d322236c9,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.0,1.0,1.0,9.0,36.0,263.0,19.0,8.0,1.0,36.0,6.0,1.0,1.0,134.0,37.29728333333333,40.2785,1.4209975886175497,0.42105263157894735,0.0,0.007462686567164179,0.0364963503649635,0.12582781456953643,0.05517241379310345,0.2647058823529412,0.02631578947368421,0.17391304347826086,0.08333333333333333,0.0625
allocator-development,hotpotqa,5ab6e8695542991d322236c9,hotpotqa::5ab6e8695542991d322236c9,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,15.0,102.0,29.0,193.0,23.0,8.0,2.0,50.0,11.0,1.0,1.0,216.0,35.040088454545455,40.2785,2.8418722871049567,0.42105263157894735,0.4782608695652174,0.05,0.037037037037037035,0.07456140350877193,0.07174887892376682,0.12903225806451613,0.1282051282051282,0.5,0.05454545454545454,0.04504504504504504
allocator-development,hotpotqa,5ab723f75542991d32223784,hotpotqa::5ab723f75542991d32223784,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,9.0,28.0,286.0,13.0,5.0,1.0,28.0,6.0,1.0,1.0,164.0,32.07606466666667,44.63758,5.810200448212915,0.15384615384615385,0.1,0.006097560975609756,0.018072289156626505,0.07865168539325842,0.05357142857142857,0.1927710843373494,0.0,0.15384615384615385,0.024096385542168676,0.04819277108433735
allocator-development,hotpotqa,5ab723f75542991d32223784,hotpotqa::5ab723f75542991d32223784,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,3.0,1.5,1.0,9.0,25.0,255.0,15.0,5.0,2.0,37.0,12.0,1.0,1.0,306.0,31.55740975,44.63758,4.163987181986617,0.15384615384615385,0.1,0.0032679738562091504,0.016339869281045753,0.04416403785488959,0.03215434083601286,0.045307443365695796,0.058823529411764705,0.375,0.02287581699346405,0.016286644951140065
allocator-development,hotpotqa,5ab72ac75542992aa3b8c7b9,hotpotqa::5ab72ac75542992aa3b8c7b9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,2.0,12.0,26.0,227.0,9.0,6.0,1.0,26.0,6.0,1.0,1.0,130.0,31.710696666666667,62.68948,13.891689419724703,0.15384615384615385,0.0,0.015384615384615385,0.030303030303030304,0.09859154929577464,0.03731343283582089,0.10687022900763359,0.13333333333333333,0.4444444444444444,0.03787878787878788,0.03787878787878788
allocator-development,hotpotqa,5ab72ac75542992aa3b8c7b9,hotpotqa::5ab72ac75542992aa3b8c7b9,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,12.0,30.0,224.0,19.0,10.0,2.0,42.0,12.0,1.0,1.0,284.0,36.40826533333333,62.68948,11.70119182012335,0.1875,0.0,0.007042253521126761,0.031578947368421054,0.06440677966101695,0.03767123287671233,0.05862068965517241,0.08695652173913043,0.25,0.038461538461538464,0.01730103806228374
allocator-development,hotpotqa,5ab72b715542992aa3b8c7bb,hotpotqa::5ab72b715542992aa3b8c7bb,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.5,3.0,18.0,49.0,558.0,18.0,7.0,1.0,49.0,6.0,1.0,1.0,127.0,70.87968166666667,79.55558,6.012384986861615,0.23529411764705882,0.0,0.023622047244094488,0.046875,0.1503267973856209,0.10687022900763359,0.0,0.0,0.0,0.06201550387596899,0.0
allocator-development,hotpotqa,5ab72b715542992aa3b8c7bb,hotpotqa::5ab72b715542992aa3b8c7bb,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,18.0,31.0,343.0,21.0,7.0,2.0,61.0,12.0,1.0,1.0,180.0,60.62336408333333,79.55558,11.153213328841908,0.3125,0.0,0.016666666666666666,0.03888888888888889,0.09326424870466321,0.06914893617021277,0.13186813186813187,0.11538461538461539,0.0,0.06666666666666667,0.0
allocator-development,hotpotqa,5ab72db355429928e1fe3834,hotpotqa::5ab72db355429928e1fe3834,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,0.5,1.0,3.0,29.0,223.0,9.0,9.0,1.0,29.0,6.0,1.0,1.0,110.0,47.058128833333335,88.05665,18.386636587523274,0.17391304347826086,0.05555555555555555,0.00909090909090909,0.07207207207207207,0.13008130081300814,0.043859649122807015,0.2072072072072072,0.041666666666666664,0.6,0.11403508771929824,0.044642857142857144
allocator-development,hotpotqa,5ab72db355429928e1fe3834,hotpotqa::5ab72db355429928e1fe3834,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.6666666666666666,3.0,23.0,29.0,228.0,19.0,9.0,2.0,47.0,12.0,1.0,1.0,298.0,44.10254141666667,88.05665,14.366628847055486,0.08,0.0,0.010067114093959731,0.030201342281879196,0.06514657980456026,0.0462046204620462,0.14333333333333334,0.06666666666666667,0.0,0.06375838926174497,0.0
allocator-development,hotpotqa,5ab7409f55429928e1fe3843,hotpotqa::5ab7409f55429928e1fe3843,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,3.0,16.0,44.0,350.0,20.0,10.0,1.0,44.0,6.0,1.0,1.0,145.0,48.241679833333336,66.145676,8.117593464916112,0.18518518518518517,0.0,0.020689655172413793,0.05442176870748299,0.14545454545454545,0.09271523178807947,0.0,0.0,0.2777777777777778,0.07432432432432433,0.06040268456375839
allocator-development,hotpotqa,5ab7409f55429928e1fe3843,hotpotqa::5ab7409f55429928e1fe3843,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,3.0,16.0,42.0,356.0,16.0,8.0,2.0,54.0,12.0,1.0,1.0,234.0,46.26790783333333,66.145676,7.486151222489795,0.034482758620689655,0.0,0.01282051282051282,0.02109704641350211,0.099601593625498,0.03734439834024896,0.0,0.0,0.46153846153846156,0.10084033613445378,0.029411764705882353
allocator-development,hotpotqa,5ab7aea255429928e1fe388e,hotpotqa::5ab7aea255429928e1fe388e,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,5.0,28.0,265.0,15.0,7.0,1.0,28.0,6.0,1.0,1.0,151.0,57.73937333333333,92.36193,15.810394693320864,0.3888888888888889,0.0,0.006622516556291391,0.046357615894039736,0.10493827160493827,0.07096774193548387,0.15789473684210525,0.04,0.35714285714285715,0.0784313725490196,0.04487179487179487
allocator-development,hotpotqa,5ab7aea255429928e1fe388e,hotpotqa::5ab7aea255429928e1fe388e,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,3.0,3.0,1.0,5.0,37.0,303.0,22.0,7.0,2.0,50.0,8.0,1.0,1.0,235.0,53.620280125,92.36193,15.439518649416952,0.3157894736842105,0.0,0.00425531914893617,0.029787234042553193,0.11020408163265306,0.06639004149377593,0.42857142857142855,0.009523809523809525,0.2777777777777778,0.029661016949152543,0.0502092050209205
allocator-development,hotpotqa,5ab7b37155429928e1fe3892,hotpotqa::5ab7b37155429928e1fe3892,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,1.0,4.0,35.0,239.0,22.0,8.0,1.0,35.0,6.0,1.0,1.0,141.0,59.063714499999996,69.67795,7.734070285982748,0.25,0.0,0.0070921985815602835,0.04929577464788732,0.1282051282051282,0.07236842105263158,0.24647887323943662,0.027777777777777776,0.11764705882352941,0.18181818181818182,0.020134228187919462
