set,dataset,query_id,source_split,sampling_seed,initial_rank,initial_role,final_selection_basis,final_trajectory_status
allocator-development,musique,2hop__656541_37260,train,2026080205,54,primary,primary,complete
allocator-development,musique,2hop__65929_82827,train,2026080205,160,primary,primary,complete
allocator-development,musique,2hop__659399_748934,train,2026080205,420,primary,primary,complete
allocator-development,musique,2hop__660296_36090,train,2026080205,52,primary,primary,complete
allocator-development,musique,2hop__661469_112624,train,2026080205,475,primary,primary,complete
allocator-development,musique,2hop__66459_55578,train,2026080205,260,primary,primary,complete
allocator-development,musique,2hop__664921_579740,train,2026080205,207,primary,primary,complete
allocator-development,musique,2hop__666244_6660,train,2026080205,315,primary,primary,complete
allocator-development,musique,2hop__66717_49700,train,2026080205,218,primary,primary,complete
allocator-development,musique,2hop__668889_4018,train,2026080205,500,primary,primary,complete
allocator-development,musique,2hop__669825_99808,train,2026080205,402,primary,primary,complete
allocator-development,musique,2hop__672116_61424,train,2026080205,497,primary,primary,complete
allocator-development,musique,2hop__67233_374419,train,2026080205,511,primary,primary,complete
allocator-development,musique,2hop__678848_79562,train,2026080205,417,primary,primary,complete
allocator-development,musique,2hop__680397_22796,train,2026080205,85,primary,primary,complete
allocator-development,musique,2hop__6806_77289,train,2026080205,538,primary,primary,complete
allocator-development,musique,2hop__681343_121880,train,2026080205,89,primary,primary,complete
allocator-development,musique,2hop__68650_54580,train,2026080205,434,primary,primary,complete
allocator-development,musique,2hop__686882_208194,train,2026080205,103,primary,primary,complete
allocator-development,musique,2hop__686899_127916,train,2026080205,148,primary,primary,complete
allocator-development,musique,2hop__69223_51122,train,2026080205,139,primary,primary,complete
allocator-development,musique,2hop__69223_62851,train,2026080205,565,primary,primary,complete
allocator-development,musique,2hop__692707_46077,train,2026080205,399,primary,primary,complete
allocator-development,musique,2hop__693650_61232,train,2026080205,172,primary,primary,complete
allocator-development,musique,2hop__693900_53028,train,2026080205,573,primary,primary,complete
allocator-development,musique,2hop__697916_59978,train,2026080205,392,primary,primary,complete
allocator-development,musique,2hop__699746_36340,train,2026080205,600,primary,primary,complete
allocator-development,musique,2hop__700553_47169,train,2026080205,267,primary,primary,complete
allocator-development,musique,2hop__700863_10369,train,2026080205,98,primary,primary,complete
allocator-development,musique,2hop__706963_45731,train,2026080205,203,primary,primary,complete
allocator-development,musique,2hop__707858_93486,train,2026080205,524,primary,primary,complete
allocator-development,musique,2hop__71102_58128,train,2026080205,158,primary,primary,complete
allocator-development,musique,2hop__713863_47295,train,2026080205,284,primary,primary,complete
allocator-development,musique,2hop__716285_25910,train,2026080205,377,primary,primary,complete
allocator-development,musique,2hop__717755_86916,train,2026080205,161,primary,primary,complete
allocator-development,musique,2hop__71940_70625,train,2026080205,380,primary,primary,complete
allocator-development,musique,2hop__720162_181429,train,2026080205,192,primary,primary,complete
allocator-development,musique,2hop__720704_37939,train,2026080205,544,primary,primary,complete
allocator-development,musique,2hop__722369_263710,train,2026080205,220,primary,primary,complete
allocator-development,musique,2hop__723020_80178,train,2026080205,28,primary,primary,complete
allocator-development,musique,2hop__72741_78168,train,2026080205,467,primary,primary,complete
allocator-development,musique,2hop__72949_62561,train,2026080205,386,primary,primary,complete
allocator-development,musique,2hop__730989_46077,train,2026080205,388,primary,primary,complete
allocator-development,musique,2hop__733803_917,train,2026080205,41,primary,primary,complete
allocator-development,musique,2hop__73593_60847,train,2026080205,78,primary,primary,complete
allocator-development,musique,2hop__737052_91604,train,2026080205,15,primary,primary,complete
allocator-development,musique,2hop__742953_20661,train,2026080205,589,primary,primary,complete
allocator-development,musique,2hop__74369_13735,train,2026080205,468,primary,primary,complete
allocator-development,musique,2hop__744651_14904,train,2026080205,196,primary,primary,complete
allocator-development,musique,2hop__752850_52667,train,2026080205,253,primary,primary,complete
allocator-development,musique,2hop__753907_56026,train,2026080205,519,primary,primary,complete
allocator-development,musique,2hop__754062_3983,train,2026080205,494,primary,primary,complete
allocator-development,musique,2hop__759615_135703,train,2026080205,140,primary,primary,complete
allocator-development,musique,2hop__76088_58147,train,2026080205,294,primary,primary,complete
allocator-development,musique,2hop__76088_79129,train,2026080205,227,primary,primary,complete
allocator-development,musique,2hop__765567_754472,train,2026080205,113,primary,primary,complete
allocator-development,musique,2hop__770353_36090,train,2026080205,586,primary,primary,complete
allocator-development,musique,2hop__770977_79175,train,2026080205,593,primary,primary,complete
allocator-development,musique,2hop__77119_20713,train,2026080205,90,primary,primary,complete
allocator-development,musique,2hop__774183_23194,train,2026080205,256,primary,primary,complete
allocator-development,musique,2hop__780756_86874,train,2026080205,8,primary,primary,complete
allocator-development,musique,2hop__781452_506247,train,2026080205,501,primary,primary,complete
allocator-development,musique,2hop__783986_36741,train,2026080205,191,primary,primary,complete
allocator-development,musique,2hop__784098_351162,train,2026080205,557,primary,primary,complete
allocator-development,musique,2hop__787212_30581,train,2026080205,247,primary,primary,complete
allocator-development,musique,2hop__788549_44359,train,2026080205,390,primary,primary,complete
allocator-development,musique,2hop__791983_84477,train,2026080205,305,primary,primary,complete
allocator-development,musique,2hop__79539_465884,train,2026080205,329,primary,primary,complete
allocator-development,musique,2hop__797065_61463,train,2026080205,93,primary,primary,complete
allocator-development,musique,2hop__797317_36340,train,2026080205,119,primary,primary,complete
allocator-development,musique,2hop__798048_60047,train,2026080205,597,primary,primary,complete
allocator-development,musique,2hop__798741_20661,train,2026080205,590,primary,primary,complete
allocator-development,musique,2hop__800133_46077,train,2026080205,307,primary,primary,complete
allocator-development,musique,2hop__80093_85807,train,2026080205,485,primary,primary,complete
allocator-development,musique,2hop__801683_853000,train,2026080205,583,primary,primary,complete
allocator-development,musique,2hop__80186_43074,train,2026080205,336,primary,primary,complete
allocator-development,musique,2hop__819523_3429,train,2026080205,127,primary,primary,complete
allocator-development,musique,2hop__819850_32467,train,2026080205,407,primary,primary,complete
allocator-development,musique,2hop__821210_56026,train,2026080205,57,primary,primary,complete
allocator-development,musique,2hop__825261_50751,train,2026080205,277,primary,primary,complete
allocator-development,musique,2hop__83349_61033,train,2026080205,463,primary,primary,complete
allocator-development,musique,2hop__834606_3430,train,2026080205,503,primary,primary,complete
allocator-development,musique,2hop__834974_332063,train,2026080205,5,primary,primary,complete
allocator-development,musique,2hop__83691_261307,train,2026080205,470,primary,primary,complete
allocator-development,musique,2hop__836_909,train,2026080205,215,primary,primary,complete
allocator-development,musique,2hop__83811_63979,train,2026080205,288,primary,primary,complete
allocator-development,musique,2hop__84060_839372,train,2026080205,462,primary,primary,complete
allocator-development,musique,2hop__841244_333219,train,2026080205,397,primary,primary,complete
allocator-development,musique,2hop__843200_21587,train,2026080205,335,primary,primary,complete
allocator-development,musique,2hop__846047_3001,train,2026080205,17,primary,primary,complete
allocator-development,musique,2hop__846738_80728,train,2026080205,165,primary,primary,complete
allocator-development,musique,2hop__8469_838537,train,2026080205,32,primary,primary,complete
allocator-development,musique,2hop__8469_8477,train,2026080205,27,primary,primary,complete
allocator-development,musique,2hop__850807_64929,train,2026080205,77,primary,primary,complete
allocator-development,musique,2hop__851205_2630,train,2026080205,170,primary,primary,complete
allocator-development,musique,2hop__854797_523858,train,2026080205,51,primary,primary,complete
allocator-development,musique,2hop__859885_125776,train,2026080205,367,primary,primary,complete
allocator-development,musique,2hop__863695_90382,train,2026080205,45,primary,primary,complete
allocator-development,musique,2hop__863895_61027,train,2026080205,18,primary,primary,complete
allocator-development,musique,2hop__86545_446818,train,2026080205,531,primary,primary,complete
allocator-development,musique,2hop__87221_773040,train,2026080205,97,primary,primary,complete
allocator-development,musique,2hop__88407_15928,train,2026080205,537,primary,primary,complete
allocator-development,musique,2hop__89049_21118,train,2026080205,560,primary,primary,complete
allocator-development,musique,2hop__89175_50788,train,2026080205,324,primary,primary,complete
allocator-development,musique,2hop__89354_85481,train,2026080205,178,primary,primary,complete
allocator-development,musique,2hop__91724_64652,train,2026080205,506,primary,primary,complete
allocator-development,musique,2hop__92202_64008,train,2026080205,224,primary,primary,complete
allocator-development,musique,2hop__93172_34844,train,2026080205,111,primary,primary,complete
allocator-development,musique,2hop__93502_78714,train,2026080205,574,primary,primary,complete
allocator-development,musique,2hop__9438_22384,train,2026080205,436,primary,primary,complete
allocator-development,musique,2hop__94658_136477,train,2026080205,298,primary,primary,complete
allocator-development,musique,2hop__96097_493912,train,2026080205,381,primary,primary,complete
allocator-development,musique,2hop__99233_14948,train,2026080205,460,primary,primary,complete
allocator-development,musique,2hop__99266_14971,train,2026080205,82,primary,primary,complete
allocator-development,musique,3hop1__105123_833580_61459,train,2026080205,353,primary,primary,complete
allocator-development,musique,3hop1__106750_71250_135051,train,2026080205,30,primary,primary,complete
allocator-development,musique,3hop1__118580_691688_4653,train,2026080205,486,primary,primary,complete
allocator-development,musique,3hop1__11988_52935_646717,train,2026080205,219,primary,primary,complete
allocator-development,musique,3hop1__125401_146982_79860,train,2026080205,404,primary,primary,complete
allocator-development,musique,3hop1__1266_41881_22438,train,2026080205,401,primary,primary,complete
allocator-development,musique,3hop1__129307_85073_93752,train,2026080205,547,primary,primary,complete
allocator-development,musique,3hop1__129482_43666_426514,train,2026080205,26,primary,primary,complete
allocator-development,musique,3hop1__130722_832324_795274,train,2026080205,95,primary,primary,complete
allocator-development,musique,3hop1__130798_66618_440465,train,2026080205,291,primary,primary,complete
allocator-development,musique,3hop1__131377_548096_527472,train,2026080205,561,primary,primary,complete
allocator-development,musique,3hop1__131575_86983_516763,train,2026080205,142,primary,primary,complete
allocator-development,musique,3hop1__136687_86983_516763,train,2026080205,162,primary,primary,complete
allocator-development,musique,3hop1__14045_93667_670567,train,2026080205,268,primary,primary,complete
allocator-development,musique,3hop1__144140_35178_686699,train,2026080205,120,primary,primary,complete
allocator-development,musique,3hop1__145491_5960_35392,train,2026080205,523,primary,primary,complete
allocator-development,musique,3hop1__145609_728452_124684,train,2026080205,47,primary,primary,complete
allocator-development,musique,3hop1__146092_728452_124684,train,2026080205,576,primary,primary,complete
allocator-development,musique,3hop1__157534_275705_20634,train,2026080205,356,primary,primary,complete
allocator-development,musique,3hop1__159612_22372_78265,train,2026080205,393,primary,primary,complete
allocator-development,musique,3hop1__159886_1286_19198,train,2026080205,145,primary,primary,complete
allocator-development,musique,3hop1__161080_158722_72885,train,2026080205,4,primary,primary,complete
allocator-development,musique,3hop1__162325_71606_70763,train,2026080205,101,primary,primary,complete
allocator-development,musique,3hop1__16401_4520_65059,train,2026080205,542,primary,primary,complete
allocator-development,musique,3hop1__18355_506157_20366,train,2026080205,301,primary,primary,complete
allocator-development,musique,3hop1__213909_572271_588905,train,2026080205,389,primary,primary,complete
allocator-development,musique,3hop1__23052_56765_148411,train,2026080205,433,primary,primary,complete
allocator-development,musique,3hop1__236166_166077_70752,train,2026080205,211,primary,primary,complete
allocator-development,musique,3hop1__243728_176452_40239,train,2026080205,34,primary,primary,complete
allocator-development,musique,3hop1__247266_8995_1960,train,2026080205,410,primary,primary,complete
allocator-development,musique,3hop1__250722_10383_15069,train,2026080205,216,primary,primary,complete
allocator-development,musique,3hop1__252538_328280_87820,train,2026080205,554,primary,primary,complete
allocator-development,musique,3hop1__257949_375983_820357,train,2026080205,265,primary,primary,complete
allocator-development,musique,3hop1__257990_280480_194644,train,2026080205,339,primary,primary,complete
allocator-development,musique,3hop1__271730_809999_533791,train,2026080205,79,primary,primary,complete
allocator-development,musique,3hop1__295226_224131_462963,train,2026080205,164,primary,primary,complete
allocator-development,musique,3hop1__296445_691163_39874,train,2026080205,155,primary,primary,complete
allocator-development,musique,3hop1__308778_544708_33164,train,2026080205,580,primary,primary,complete
allocator-development,musique,3hop1__308778_544708_87310,train,2026080205,225,primary,primary,complete
allocator-development,musique,3hop1__312602_629330_61770,train,2026080205,296,primary,primary,complete
allocator-development,musique,3hop1__3157_3356_62935,train,2026080205,159,primary,primary,complete
allocator-development,musique,3hop1__32903_103178_51969,train,2026080205,391,primary,primary,complete
allocator-development,musique,3hop1__337919_841757_11974,train,2026080205,121,primary,primary,complete
allocator-development,musique,3hop1__342988_500985_207465,train,2026080205,35,primary,primary,complete
allocator-development,musique,3hop1__352838_745783_71511,train,2026080205,65,primary,primary,complete
allocator-development,musique,3hop1__357832_106790_85889,train,2026080205,577,primary,primary,complete
allocator-development,musique,3hop1__368999_4658_54140,train,2026080205,559,primary,primary,complete
allocator-development,musique,3hop1__368999_4658_85837,train,2026080205,279,primary,primary,complete
allocator-development,musique,3hop1__37727_37586_224276,train,2026080205,332,primary,primary,complete
allocator-development,musique,3hop1__382240_434040_66442,train,2026080205,338,primary,primary,complete
allocator-development,musique,3hop1__387338_610398_130836,train,2026080205,278,primary,primary,complete
allocator-development,musique,3hop1__395248_534205_21115,train,2026080205,190,primary,primary,complete
allocator-development,musique,3hop1__4017_671787_82322,train,2026080205,180,primary,primary,complete
allocator-development,musique,3hop1__4017_671787_85374,train,2026080205,473,primary,primary,complete
allocator-development,musique,3hop1__404363_705261_9426,train,2026080205,346,primary,primary,complete
allocator-development,musique,3hop1__408193_427833_126099,train,2026080205,208,primary,primary,complete
allocator-development,musique,3hop1__417686_729377_238895,train,2026080205,88,primary,primary,complete
allocator-development,musique,3hop1__429061_66733_33264,train,2026080205,568,primary,primary,complete
allocator-development,musique,3hop1__447877_187350_79175,train,2026080205,476,primary,primary,complete
allocator-development,musique,3hop1__450185_102686_24823,train,2026080205,429,primary,primary,complete
allocator-development,musique,3hop1__450185_102686_72241,train,2026080205,274,primary,primary,complete
allocator-development,musique,3hop1__450462_147364_40239,train,2026080205,521,primary,primary,complete
allocator-development,musique,3hop1__4528_52205_55099,train,2026080205,427,primary,primary,complete
allocator-development,musique,3hop1__455492_348668_782779,train,2026080205,441,primary,primary,complete
allocator-development,musique,3hop1__475407_84467_86976,train,2026080205,50,primary,primary,complete
allocator-development,musique,3hop1__475487_374880_86609,train,2026080205,112,primary,primary,complete
allocator-development,musique,3hop1__48727_62641_44955,train,2026080205,323,primary,primary,complete
allocator-development,musique,3hop1__502691_544708_54023,train,2026080205,587,primary,primary,complete
allocator-development,musique,3hop1__50525_83359_92922,train,2026080205,533,primary,primary,complete
allocator-development,musique,3hop1__511302_183029_405676,train,2026080205,66,primary,primary,complete
allocator-development,musique,3hop1__511550_166077_70752,train,2026080205,261,primary,primary,complete
allocator-development,musique,3hop1__520721_132413_16098,train,2026080205,342,primary,primary,complete
allocator-development,musique,3hop1__528634_284171_771594,train,2026080205,409,primary,primary,complete
allocator-development,musique,3hop1__536073_171721_264389,train,2026080205,152,primary,primary,complete
allocator-development,musique,3hop1__536355_213066_40570,train,2026080205,259,primary,primary,complete
allocator-development,musique,3hop1__54284_66618_440465,train,2026080205,526,primary,primary,complete
allocator-development,musique,3hop1__551238_636042_161879,train,2026080205,592,primary,primary,complete
allocator-development,musique,3hop1__559202_852360_537186,train,2026080205,11,primary,primary,complete
allocator-development,musique,3hop1__568406_233976_24086,train,2026080205,281,primary,primary,complete
allocator-development,musique,3hop1__594788_725273_69489,train,2026080205,107,primary,primary,complete
allocator-development,musique,3hop1__597511_508834_145463,train,2026080205,455,primary,primary,complete
allocator-development,musique,3hop1__62055_56765_148411,train,2026080205,457,primary,primary,complete
allocator-development,musique,3hop1__62086_26424_581618,train,2026080205,22,primary,primary,complete
allocator-development,musique,3hop1__627243_794144_15980,train,2026080205,102,primary,primary,complete
allocator-development,musique,3hop1__706183_20196_10585,train,2026080205,99,primary,primary,complete
allocator-development,musique,3hop1__706530_147364_40239,train,2026080205,458,primary,primary,complete
allocator-development,musique,3hop1__709382_146811_31248,train,2026080205,198,primary,primary,complete
allocator-development,musique,3hop1__709382_146811_58046,train,2026080205,275,primary,primary,complete
allocator-development,musique,3hop1__723003_593059_76293,train,2026080205,318,primary,primary,complete
allocator-development,musique,3hop1__724652_146982_21544,train,2026080205,271,primary,primary,complete
allocator-development,musique,3hop1__734279_591888_633817,train,2026080205,124,primary,primary,complete
allocator-development,musique,3hop1__74698_99741_62477,train,2026080205,330,primary,primary,complete
allocator-development,musique,3hop1__747740_295863_534758,train,2026080205,532,primary,primary,complete
allocator-development,musique,3hop1__75023_58494_40561,train,2026080205,545,primary,primary,complete
allocator-development,musique,3hop1__761704_208791_90300,train,2026080205,304,primary,primary,complete
allocator-development,musique,3hop1__761870_5960_90069,train,2026080205,598,primary,primary,complete
allocator-development,musique,3hop1__767984_146715_45994,train,2026080205,299,primary,primary,complete
allocator-development,musique,3hop1__769887_299916_15552,train,2026080205,415,primary,primary,complete
allocator-development,musique,3hop1__776912_559792_25082,train,2026080205,286,primary,primary,complete
allocator-development,musique,3hop1__782226_106876_21124,train,2026080205,263,primary,primary,complete
allocator-development,musique,3hop1__782226_106876_80004,train,2026080205,411,primary,primary,complete
allocator-development,musique,3hop1__789772_355553_476740,train,2026080205,375,primary,primary,complete
allocator-development,musique,3hop1__812138_424331_41129,train,2026080205,254,primary,primary,complete
allocator-development,musique,3hop1__812949_192919_16121,train,2026080205,117,primary,primary,complete
allocator-development,musique,3hop1__817001_84360_334118,train,2026080205,456,primary,primary,complete
allocator-development,musique,3hop1__821692_74047_318744,train,2026080205,209,primary,primary,complete
allocator-development,musique,3hop1__8294_15324_44132,train,2026080205,251,primary,primary,complete
allocator-development,musique,3hop1__835614_424025_31226,train,2026080205,365,primary,primary,complete
allocator-development,musique,3hop1__847616_715836_26008,train,2026080205,333,primary,primary,complete
allocator-development,musique,3hop1__86997_833580_61459,train,2026080205,130,primary,primary,complete
allocator-development,musique,3hop1__89787_49283_641245,train,2026080205,439,primary,primary,complete
allocator-development,musique,3hop1__90366_69948_617898,train,2026080205,181,primary,primary,complete
allocator-development,musique,3hop1__94760_585703_369147,train,2026080205,12,primary,primary,complete
allocator-development,musique,3hop1__95838_147364_537186,train,2026080205,585,primary,primary,complete
allocator-development,musique,3hop1__9605_161545_81091,train,2026080205,416,primary,primary,complete
allocator-development,musique,3hop1__97063_471381_350761,train,2026080205,498,primary,primary,complete
allocator-development,musique,3hop2__101072_27348_54090,train,2026080205,478,primary,primary,complete
allocator-development,musique,3hop2__106141_26851_19700,train,2026080205,490,primary,primary,complete
allocator-development,musique,3hop2__10879_823892_161133,train,2026080205,516,primary,primary,complete
allocator-development,musique,3hop2__11799_40529_41384,train,2026080205,530,primary,primary,complete
allocator-development,musique,3hop2__131826_11988_24628,train,2026080205,185,primary,primary,complete
allocator-development,musique,3hop2__159581_35260_54090,train,2026080205,264,primary,primary,complete
allocator-development,musique,3hop2__21987_103826_831253,train,2026080205,387,primary,primary,complete
allocator-development,musique,3hop2__29467_132159_73594,train,2026080205,73,primary,primary,complete
allocator-development,musique,3hop2__304183_79453_66325,train,2026080205,553,primary,primary,complete
allocator-development,musique,3hop2__30654_73799_89329,train,2026080205,195,primary,primary,complete
allocator-development,musique,3hop2__307357_79453_66325,train,2026080205,579,primary,primary,complete
allocator-development,musique,3hop2__30796_283562_24137,train,2026080205,25,primary,primary,complete
allocator-development,musique,3hop2__337255_104969_83343,train,2026080205,334,primary,primary,complete
allocator-development,musique,3hop2__337255_267674_83343,train,2026080205,157,primary,primary,complete
allocator-development,musique,3hop2__35882_18393_54090,train,2026080205,290,primary,primary,complete
allocator-development,musique,3hop2__66748_77886_69951,train,2026080205,174,primary,primary,complete
allocator-development,musique,3hop2__764770_131421_54023,train,2026080205,138,primary,primary,complete
allocator-development,musique,3hop2__764770_611987_54023,train,2026080205,186,primary,primary,complete
allocator-development,musique,3hop2__765437_51280_242202,train,2026080205,528,primary,primary,complete
allocator-development,musique,3hop2__786280_130734_834843,train,2026080205,459,primary,primary,complete
allocator-development,musique,3hop2__79453_63094_66325,train,2026080205,123,primary,primary,complete
allocator-development,musique,3hop2__84278_764770_54023,train,2026080205,173,primary,primary,complete
allocator-development,musique,3hop2__89818_221039_4107,train,2026080205,136,primary,primary,complete
allocator-development,musique,3hop2__89818_293750_4107,train,2026080205,36,primary,primary,complete
allocator-development,musique,3hop2__91452_28338_160498,train,2026080205,373,primary,primary,complete
allocator-development,musique,3hop2__99275_9998_46960,train,2026080205,9,primary,primary,complete
allocator-development,musique,4hop1__104531_10079_503957_720028,train,2026080205,331,primary,primary,complete
allocator-development,musique,4hop1__107107_221169_833580_61459,train,2026080205,258,primary,primary,complete
allocator-development,musique,4hop1__129629_31258_43153_32993,train,2026080205,235,primary,primary,complete
allocator-development,musique,4hop1__159330_7258_65293_48285,train,2026080205,448,primary,primary,complete
allocator-development,musique,4hop1__15973_74386_444296_179769,train,2026080205,122,primary,primary,complete
allocator-development,musique,4hop1__16401_4520_65397_79385,train,2026080205,488,primary,primary,complete
allocator-development,musique,4hop1__297997_164954_6975_6892,train,2026080205,444,primary,primary,complete
allocator-development,musique,4hop1__31283_31258_43153_32993,train,2026080205,175,primary,primary,complete
allocator-development,musique,4hop1__337568_570923_833580_61459,train,2026080205,451,primary,primary,complete
allocator-development,musique,4hop1__366739_106790_158589_157932,train,2026080205,53,primary,primary,complete
allocator-development,musique,4hop1__37149_52584_71250_135051,train,2026080205,496,primary,primary,complete
allocator-development,musique,4hop1__38130_8966_31714_74049,train,2026080205,46,primary,primary,complete
allocator-development,musique,4hop1__47209_83359_48661_15069,train,2026080205,370,primary,primary,complete
allocator-development,musique,4hop1__579907_415728_50519_27211,train,2026080205,340,primary,primary,complete
allocator-development,musique,4hop1__632232_164954_6975_131877,train,2026080205,360,primary,primary,complete
allocator-development,musique,4hop1__709382_146811_31223_24602,train,2026080205,325,primary,primary,complete
allocator-development,musique,4hop1__783955_415728_50519_27168,train,2026080205,474,primary,primary,complete
allocator-development,musique,4hop1__81865_106790_158589_81091,train,2026080205,69,primary,primary,complete
allocator-development,musique,4hop2__160763_5537_91861_124556,train,2026080205,422,primary,primary,complete
allocator-development,musique,4hop2__339729_20606_51791_820357,train,2026080205,569,primary,primary,complete
allocator-development,musique,4hop2__339729_22831_51791_16315,train,2026080205,2,primary,primary,complete
allocator-development,musique,4hop2__339729_22831_51791_78659,train,2026080205,492,primary,primary,complete
allocator-development,musique,4hop2__47209_53235_57802_311656,train,2026080205,71,primary,primary,complete
allocator-development,musique,4hop2__72459_31688_31714_52260,train,2026080205,348,primary,primary,complete
allocator-development,musique,4hop2__83819_53235_57802_311656,train,2026080205,163,primary,primary,complete
allocator-development,musique,4hop3__21483_551941_484597_24137,train,2026080205,205,primary,primary,complete
allocator-development,musique,4hop3__262651_365698_306302_65370,train,2026080205,453,primary,primary,complete
allocator-development,musique,4hop3__41457_84421_34135_35312,train,2026080205,24,primary,primary,complete
allocator-development,musique,4hop3__428082_38788_25582_21116,train,2026080205,200,primary,primary,complete
allocator-development,musique,4hop3__484585_769404_544850_170163,train,2026080205,154,primary,primary,complete
allocator-development,musique,4hop3__493923_300471_162189_73761,train,2026080205,115,primary,primary,complete
allocator-development,musique,4hop3__493923_300471_532290_62462,train,2026080205,536,primary,primary,complete
allocator-development,musique,4hop3__566317_578030_177838_41384,train,2026080205,273,primary,primary,complete
allocator-development,musique,4hop3__656765_419859_14750_86234,train,2026080205,87,primary,primary,complete
allocator-development,musique,4hop3__656765_419859_22784_86234,train,2026080205,129,primary,primary,complete
independent-evaluation,2wiki,00365bc709c511ebbdb0ac1f6bf848b6,train,2026080217,430,primary,primary,complete
independent-evaluation,2wiki,00ae0d500bdd11eba7f7acde48001122,train,2026080217,512,primary,primary,complete
independent-evaluation,2wiki,026fe3e00bdb11eba7f7acde48001122,train,2026080217,322,primary,primary,complete
independent-evaluation,2wiki,034fdb0c084e11ebbd56ac1f6bf848b6,train,2026080217,449,primary,primary,complete
independent-evaluation,2wiki,03761ec80bde11eba7f7acde48001122,train,2026080217,274,primary,primary,complete
independent-evaluation,2wiki,038100a20bdb11eba7f7acde48001122,train,2026080217,502,primary,primary,complete
independent-evaluation,2wiki,03c3549608fb11ebbdacac1f6bf848b6,train,2026080217,114,primary,primary,complete
independent-evaluation,2wiki,03cbd9b60bda11eba7f7acde48001122,train,2026080217,561,primary,primary,complete
independent-evaluation,2wiki,03e373e7098211ebbdb0ac1f6bf848b6,train,2026080217,580,primary,primary,complete
independent-evaluation,2wiki,049a9c74090511ebbdadac1f6bf848b6,train,2026080217,283,primary,primary,complete
independent-evaluation,2wiki,0514444808ce11ebbd94ac1f6bf848b6,train,2026080217,340,primary,primary,complete
independent-evaluation,2wiki,052f97f20bda11eba7f7acde48001122,train,2026080217,186,primary,primary,complete
independent-evaluation,2wiki,057bed9a0bdb11eba7f7acde48001122,train,2026080217,585,primary,primary,complete
independent-evaluation,2wiki,05ff8d7108a811ebbd7fac1f6bf848b6,train,2026080217,488,primary,primary,complete
independent-evaluation,2wiki,06006787089411ebbd75ac1f6bf848b6,train,2026080217,454,primary,primary,complete
independent-evaluation,2wiki,075a7e600bdb11eba7f7acde48001122,train,2026080217,327,primary,primary,complete
independent-evaluation,2wiki,0828f20408d411ebbd96ac1f6bf848b6,train,2026080217,442,primary,primary,complete
independent-evaluation,2wiki,085f772608c411ebbd8eac1f6bf848b6,train,2026080217,13,primary,primary,complete
independent-evaluation,2wiki,09c5244e0bda11eba7f7acde48001122,train,2026080217,378,primary,primary,complete
independent-evaluation,2wiki,09d1a82e08a111ebbd78ac1f6bf848b6,train,2026080217,7,primary,primary,complete
independent-evaluation,2wiki,09e9522f086611ebbd5eac1f6bf848b6,train,2026080217,82,primary,primary,complete
independent-evaluation,2wiki,0b56fc0808bd11ebbd89ac1f6bf848b6,train,2026080217,376,primary,primary,complete
independent-evaluation,2wiki,0b8e14280bdc11eba7f7acde48001122,train,2026080217,243,primary,primary,complete
independent-evaluation,2wiki,0d2eb1240bdd11eba7f7acde48001122,train,2026080217,60,primary,primary,complete
independent-evaluation,2wiki,0d9b95d20bdd11eba7f7acde48001122,train,2026080217,436,primary,primary,complete
independent-evaluation,2wiki,0dde84ce08cb11ebbd92ac1f6bf848b6,train,2026080217,307,primary,primary,complete
independent-evaluation,2wiki,0e00380c095011ebbdaeac1f6bf848b6,train,2026080217,35,primary,primary,complete
independent-evaluation,2wiki,0e4100ee0bdd11eba7f7acde48001122,train,2026080217,429,primary,primary,complete
independent-evaluation,2wiki,0e8b0fd208a311ebbd7bac1f6bf848b6,train,2026080217,533,primary,primary,complete
independent-evaluation,2wiki,0fa1c3760bdb11eba7f7acde48001122,train,2026080217,161,primary,primary,complete
independent-evaluation,2wiki,0fb3dfe408bf11ebbd8aac1f6bf848b6,train,2026080217,597,primary,primary,complete
independent-evaluation,2wiki,101783620bdc11eba7f7acde48001122,train,2026080217,536,primary,primary,complete
independent-evaluation,2wiki,102abfe4087c11ebbd69ac1f6bf848b6,train,2026080217,342,primary,primary,complete
independent-evaluation,2wiki,108ef78a0bdc11eba7f7acde48001122,train,2026080217,574,primary,primary,complete
independent-evaluation,2wiki,11ab487a0bdd11eba7f7acde48001122,train,2026080217,556,primary,primary,complete
independent-evaluation,2wiki,11b227220bdc11eba7f7acde48001122,train,2026080217,145,primary,primary,complete
independent-evaluation,2wiki,11d05570088811ebbd6eac1f6bf848b6,train,2026080217,178,primary,primary,complete
independent-evaluation,2wiki,12020c02089811ebbd77ac1f6bf848b6,train,2026080217,506,primary,primary,complete
independent-evaluation,2wiki,12036cd8086f11ebbd62ac1f6bf848b6,train,2026080217,457,primary,primary,complete
independent-evaluation,2wiki,1242e2d60bdb11eba7f7acde48001122,train,2026080217,358,primary,primary,complete
independent-evaluation,2wiki,12a053ea0bda11eba7f7acde48001122,train,2026080217,12,primary,primary,complete
independent-evaluation,2wiki,12afb386087d11ebbd6aac1f6bf848b6,train,2026080217,584,primary,primary,complete
independent-evaluation,2wiki,12d32e0508bd11ebbd89ac1f6bf848b6,train,2026080217,491,primary,primary,complete
independent-evaluation,2wiki,135de366098211ebbdb0ac1f6bf848b6,train,2026080217,368,primary,primary,complete
